-5.0	0.0
-0.024999999	7.888628E-32
-0.024899999	1.3719661E-31
-0.024799999	2.3807952E-31
-0.024699999	4.122279E-31
-0.0246	7.121795E-31
-0.0245	1.2276603E-30
-0.0244	2.1115614E-30
-0.0243	3.623814E-30
-0.0242	6.205329E-30
-0.0241	1.06023075E-29
-0.024	1.8074767E-29
-0.0239	3.0745816E-29
-0.0238	5.2183325E-29
-0.0237	8.837189E-29
-0.0236	1.4932526E-28
-0.023500001	2.5176141E-28
-0.023400001	4.235275E-28
-0.023300001	7.1090393E-28
-0.023200002	1.19063E-27
-0.023100002	1.989663E-27
-0.023000002	3.3175607E-27
-0.022900002	5.5194394E-27
-0.022800002	9.1624546E-27
-0.022700002	1.5176138E-26
-0.022600003	2.5081153E-26
-0.022500003	4.1359028E-26
-0.022400003	6.8050285E-26
-0.022300003	1.1171879E-25
-0.022200003	1.8300344E-25
-0.022100003	2.9910864E-25
-0.022000004	4.8779283E-25
-0.021900004	7.937404E-25
-0.021800004	1.2887194E-24
-0.021700004	2.0877513E-24
-0.021600004	3.3746756E-24
-0.021500004	5.4427943E-24
-0.021400005	8.7588804E-24
-0.021300005	1.4064101E-23
-0.021200005	2.2532636E-23
-0.021100005	3.602042E-23
-0.021000005	5.745426E-23
-0.020900005	9.14392E-23
-0.020800006	1.4520424E-22
-0.020700006	2.3007155E-22
-0.020600006	3.6373341E-22
-0.020500006	5.7377804E-22
-0.020400006	9.031036E-22
-0.020300006	1.4182997E-21
-0.020200007	2.222466E-21
-0.020100007	3.474873E-21
-0.020000007	5.4210012E-21
-0.019900007	8.438334E-21
-0.019800007	1.31060144E-20
-0.019700008	2.0310533E-20
-0.019600008	3.1405712E-20
-0.019500008	4.8454344E-20
-0.019400008	7.459281E-20
-0.019300008	1.1457621E-19
-0.019200008	1.7560166E-19
-0.019100009	2.685341E-19
-0.019000009	4.0973877E-19
-0.018900009	6.238086E-19
-0.018800009	9.476159E-19
-0.01870001	1.4363162E-18
-0.01860001	2.1722234E-18
-0.01850001	3.277899E-18
-0.01840001	4.9354124E-18
-0.01830001	7.41466E-18
-0.01820001	1.1114564E-17
-0.01810001	1.6623802E-17
-0.01800001	2.4808758E-17
-0.01790001	3.6941655E-17
-0.01780001	5.4886355E-17
-0.01770001	8.136716E-17
-0.017600011	1.203568E-16
-0.017500011	1.7763509E-16
-0.017400011	2.6159154E-16
-0.017300012	3.843751E-16
-0.017200012	5.635424E-16
-0.017100012	8.24388E-16
-0.017000012	1.2032984E-15
-0.016900012	1.7524746E-15
-0.016800012	2.546636E-15
-0.016700013	3.6924843E-15
-0.016600013	5.3420403E-15
-0.016500013	7.7113846E-15
-0.016400013	1.1106938E-14
-0.016300013	1.5962209E-14
-0.016200013	2.288908E-14
-0.016100014	3.2749394E-14
-0.016000014	4.675327E-14
-0.015900014	6.659743E-14
-0.015800014	9.465414E-14
-0.015700014	1.3423274E-13
-0.0156000145	1.8993897E-13
-0.015500015	2.6816762E-13
-0.015400015	3.7777683E-13
-0.015300015	5.3100964E-13
-0.015200015	7.4474015E-13
-0.015100015	1.0421827E-12
-0.0150000155	1.45519E-12
-0.014900016	2.0273663E-12
-0.014800016	2.8182623E-12
-0.014700016	3.909027E-12
-0.014600016	5.4099264E-12
-0.014500016	7.470517E-12
-0.0144000165	1.0293112E-11
-0.014300017	1.4150748E-11
-0.014200017	1.9411044E-11
-0.014100017	2.6567845E-11
-0.014000017	3.6282668E-11
-0.013900017	4.9440032E-11
-0.013800018	6.7219466E-11
-0.013700018	9.119017E-11
-0.013600018	1.2343516E-10
-0.013500018	1.667114E-10
-0.013400018	2.2466139E-10
-0.013300018	3.0208436E-10
-0.013200019	4.052889E-10
-0.013100019	5.4254773E-10
-0.013000019	7.246846E-10
-0.012900019	9.658188E-10
-0.012800019	1.284337E-9
-0.012700019	1.7041155E-9
-0.01260002	2.2560867E-9
-0.01250002	2.980234E-9
-0.01240002	3.9280814E-9
-0.01230002	5.165916E-9
-0.01220002	6.7787704E-9
-0.01210002	8.875467E-9
-0.012000021	1.1594931E-8
-0.011900021	1.5114122E-8
-0.011800021	1.9657728E-8
-0.011700021	2.5510582E-8
-0.011600021	3.303271E-8
-0.011500021	4.2678067E-8
-0.011400022	5.5017765E-8
-0.011300022	7.076799E-8
-0.011200022	9.082544E-8
-0.011100022	1.163094E-7
-0.011000022	1.4861371E-7
-0.010900022	1.8946963E-7
-0.010800023	2.4102272E-7
-0.010700023	3.0592298E-7
-0.010600023	3.8743866E-7
-0.010500023	4.8958776E-7
-0.010400023	6.172979E-7
-0.0103000235	7.765971E-7
-0.010200024	9.748424E-7
-0.010100024	1.2209806E-6
-0.010000024	1.5258781E-6
-0.009900024	1.9026883E-6
-0.009800024	2.367294E-6
-0.0097000245	2.9388286E-6
-0.009600025	3.6402578E-6
-0.009500025	4.4991116E-6
-0.009400025	5.5482765E-6
-0.009300025	6.8269405E-6
-0.009200025	8.381675E-6
-0.0091000255	1.0267699E-5
-0.009000026	1.2550217E-5
-0.008900026	1.5306156E-5
-0.008800026	1.8625917E-5
-0.008700026	2.2615486E-5
-0.008600026	2.7398808E-5
-0.008500027	3.312023E-5
-0.008400027	3.9947696E-5
-0.008300027	4.8075828E-5
-0.008200027	5.77296E-5
-0.008100027	6.9168294E-5
-0.008000027	8.269001E-5
-0.007900028	9.863587E-5
-0.0078000277	1.17396055E-4
-0.007700028	1.3941478E-4
-0.007600028	1.6519663E-4
-0.0075000282	1.9531246E-4
-0.0074000284	2.3040683E-4
-0.0073000286	2.7120506E-4
-0.0072000287	3.1851997E-4
-0.007100029	3.7326064E-4
-0.007000029	4.3644023E-4
-0.0069000293	5.091828E-4
-0.0068000294	5.927338E-4
-0.0067000296	6.8846537E-4
-0.0066000298	7.978866E-4
-0.00650003	9.2265056E-4
-0.00640003	0.0010645591
-0.0063000303	0.0012255723
-0.0062000304	0.0014078134
-0.0061000306	0.0016135697
-0.006000031	0.0018453003
-0.005900031	0.002105636
-0.005800031	0.0023973752
-0.0057000313	0.0027234897
-0.0056000315	0.0030871083
-0.0055000316	0.003491521
-0.005400032	0.003940166
-0.005300032	0.0044366047
-0.005200032	0.004984524
-0.0051000323	0.0055877063
-0.0050000325	0.006249999
-0.0049000327	0.006975302
-0.004800033	0.0077675316
-0.004700033	0.008630571
-0.004600033	0.0095682535
-0.0045000333	0.010584316
-0.0044000335	0.011682328
-0.0043000337	0.012865685
-0.004200034	0.014137509
-0.004100034	0.0155006405
-0.004000034	0.016957555
-0.0039000341	0.018510295
-0.003800034	0.020160452
-0.003700034	0.021909064
-0.003600034	0.023756593
-0.0035000339	0.025702845
-0.0034000338	0.027746929
-0.0033000337	0.029887205
-0.0032000337	0.03212125
-0.0031000336	0.034445796
-0.0030000336	0.036856726
-0.0029000335	0.03934903
-0.0028000334	0.041916784
-0.0027000334	0.044553168
-0.0026000333	0.047250442
-0.0025000332	0.049999997
-0.0024000332	0.05279232
-0.002300033	0.05561708
-0.002200033	0.058463167
-0.002100033	0.06131874
-0.002000033	0.0641713
-0.001900033	0.06700775
-0.001800033	0.06981456
-0.0017000331	0.07257778
-0.0016000331	0.07528321
-0.0015000332	0.07791645
-0.0014000332	0.080463134
-0.0013000333	0.08290896
-0.0012000334	0.08523985
-0.0011000334	0.08744211
-0.0010000335	0.0895025
-9.0003345E-4	0.09140848
-8.0003345E-4	0.0931482
-7.0003344E-4	0.09471074
-6.0003344E-4	0.09608613
-5.0003343E-4	0.09726549
-4.0003343E-4	0.09824119
-3.0003343E-4	0.09900683
-2.0003342E-4	0.09955737
-1.0003342E-4	0.09988915
-3.342575E-8	0.099999994
9.996657E-5	0.09988915
1.9996657E-4	0.09955737
2.9996657E-4	0.09900683
3.9996658E-4	0.09824119
4.9996655E-4	0.09726549
5.9996656E-4	0.09608613
6.9996656E-4	0.09471074
7.9996657E-4	0.0931482
8.999666E-4	0.09140848
9.999665E-4	0.0895025
0.0010999665	0.08744211
0.0011999664	0.08523985
0.0012999664	0.08290896
0.0013999663	0.080463134
0.0014999663	0.07791645
0.0015999662	0.07528321
0.0016999661	0.07257778
0.0017999661	0.06981456
0.001899966	0.06700775
0.001999966	0.0641713
0.0020999662	0.06131874
0.0021999662	0.058463167
0.0022999663	0.05561708
0.0023999664	0.05279232
0.0024999664	0.049999997
0.0025999665	0.047250442
0.0026999665	0.044553168
0.0027999666	0.041916784
0.0028999667	0.03934903
0.0029999667	0.036856726
0.0030999668	0.034445796
0.0031999669	0.03212125
0.003299967	0.029887205
0.003399967	0.027746929
0.003499967	0.025702845
0.003599967	0.023756593
0.0036999672	0.021909064
0.0037999672	0.020160452
0.0038999673	0.018510295
0.003999967	0.016957555
0.004099967	0.0155006405
0.004199967	0.014137509
0.0042999666	0.012865685
0.0043999664	0.011682328
0.0044999663	0.010584316
0.004599966	0.0095682535
0.004699966	0.008630571
0.004799966	0.0077675316
0.0048999656	0.006975302
0.0049999654	0.006249999
0.0050999653	0.0055877063
0.005199965	0.004984524
0.005299965	0.0044366047
0.0053999647	0.003940166
0.0054999646	0.003491521
0.0055999644	0.0030871083
0.0056999642	0.0027234897
0.005799964	0.0023973752
0.005899964	0.002105636
0.0059999637	0.0018453003
0.0060999636	0.0016135697
0.0061999634	0.0014078134
0.006299963	0.0012255723
0.006399963	0.0010645591
0.006499963	9.2265056E-4
0.0065999627	7.978866E-4
0.0066999625	6.8846537E-4
0.0067999624	5.927338E-4
0.006899962	5.091828E-4
0.006999962	4.3644023E-4
0.007099962	3.7326064E-4
0.0071999617	3.1851997E-4
0.0072999615	2.7120506E-4
0.0073999614	2.3040683E-4
0.007499961	1.9531246E-4
0.007599961	1.6519663E-4
0.007699961	1.3941478E-4
0.0077999607	1.17396055E-4
0.0078999605	9.863587E-5
0.00799996	8.269001E-5
0.00809996	6.9168294E-5
0.00819996	5.77296E-5
0.00829996	4.8075828E-5
0.00839996	3.9947696E-5
0.0084999595	3.312023E-5
0.008599959	2.7398808E-5
0.008699959	2.2615486E-5
0.008799959	1.8625917E-5
0.008899959	1.5306156E-5
0.008999959	1.2550217E-5
0.009099958	1.0267699E-5
0.009199958	8.381675E-6
0.009299958	6.8269405E-6
0.009399958	5.5482765E-6
0.009499958	4.4991116E-6
0.009599958	3.6402578E-6
0.009699957	2.9388286E-6
0.009799957	2.367294E-6
0.009899957	1.9026883E-6
0.009999957	1.5258781E-6
0.010099957	1.2209806E-6
0.010199957	9.748424E-7
0.010299956	7.765971E-7
0.010399956	6.172979E-7
0.010499956	4.8958776E-7
0.010599956	3.8743866E-7
0.010699956	3.0592298E-7
0.010799956	2.4102272E-7
0.010899955	1.8946963E-7
0.010999955	1.4861371E-7
0.011099955	1.163094E-7
0.011199955	9.082544E-8
0.011299955	7.076799E-8
0.011399955	5.5017765E-8
0.011499954	4.2678067E-8
0.011599954	3.303271E-8
0.011699954	2.5510582E-8
0.011799954	1.9657728E-8
0.011899954	1.5114122E-8
0.011999954	1.1594931E-8
0.012099953	8.875467E-9
0.012199953	6.7787704E-9
0.012299953	5.165916E-9
0.012399953	3.9280814E-9
0.012499953	2.980234E-9
0.0125999525	2.2560867E-9
0.012699952	1.7041155E-9
0.012799952	1.284337E-9
0.012899952	9.658188E-10
0.012999952	7.246846E-10
0.013099952	5.4254773E-10
0.0131999515	4.052889E-10
0.013299951	3.0208436E-10
0.013399951	2.2466139E-10
0.013499951	1.667114E-10
0.013599951	1.2343516E-10
0.013699951	9.119017E-11
0.0137999505	6.7219466E-11
0.01389995	4.9440032E-11
0.01399995	3.6282668E-11
0.01409995	2.6567845E-11
0.01419995	1.9411044E-11
0.01429995	1.4150748E-11
0.014399949	1.0293112E-11
0.014499949	7.470517E-12
0.014599949	5.4099264E-12
0.014699949	3.909027E-12
0.014799949	2.8182623E-12
0.014899949	2.0273663E-12
0.014999948	1.45519E-12
0.015099948	1.0421827E-12
0.015199948	7.4474015E-13
0.015299948	5.3100964E-13
0.015399948	3.7777683E-13
0.015499948	2.6816762E-13
0.015599947	1.8993897E-13
0.015699947	1.3423274E-13
0.015799947	9.465414E-14
0.015899947	6.659743E-14
0.015999947	4.675327E-14
0.016099947	3.2749394E-14
0.016199946	2.288908E-14
0.016299946	1.5962209E-14
0.016399946	1.1106938E-14
0.016499946	7.7113846E-15
0.016599946	5.3420403E-15
0.016699946	3.6924843E-15
0.016799945	2.546636E-15
0.016899945	1.7524746E-15
0.016999945	1.2032984E-15
0.017099945	8.24388E-16
0.017199945	5.635424E-16
0.017299945	3.843751E-16
0.017399944	2.6159154E-16
0.017499944	1.7763509E-16
0.017599944	1.203568E-16
0.017699944	8.136716E-17
0.017799944	5.4886355E-17
0.017899944	3.6941655E-17
0.017999943	2.4808758E-17
0.018099943	1.6623802E-17
0.018199943	1.1114564E-17
0.018299943	7.41466E-18
0.018399943	4.9354124E-18
0.018499942	3.277899E-18
0.018599942	2.1722234E-18
0.018699942	1.4363162E-18
0.018799942	9.476159E-19
0.018899942	6.238086E-19
0.018999942	4.0973877E-19
0.019099941	2.685341E-19
0.019199941	1.7560166E-19
0.019299941	1.1457621E-19
0.019399941	7.459281E-20
0.01949994	4.8454344E-20
0.01959994	3.1405712E-20
0.01969994	2.0310533E-20
0.01979994	1.31060144E-20
0.01989994	8.438334E-21
0.01999994	5.4210012E-21
0.02009994	3.474873E-21
0.02019994	2.222466E-21
0.02029994	1.4182997E-21
0.02039994	9.031036E-22
0.02049994	5.7377804E-22
0.020599939	3.6373341E-22
0.020699939	2.3007155E-22
0.020799939	1.4520424E-22
0.020899938	9.14392E-23
0.020999938	5.745426E-23
0.021099938	3.602042E-23
0.021199938	2.2532636E-23
0.021299938	1.4064101E-23
0.021399938	8.7588804E-24
0.021499937	5.4427943E-24
0.021599937	3.3746756E-24
0.021699937	2.0877513E-24
0.021799937	1.2887194E-24
0.021899937	7.937404E-25
0.021999937	4.8779283E-25
0.022099936	2.9910864E-25
0.022199936	1.8300344E-25
0.022299936	1.1171879E-25
0.022399936	6.8050285E-26
0.022499936	4.1359028E-26
0.022599936	2.5081153E-26
0.022699935	1.5176138E-26
0.022799935	9.1624546E-27
0.022899935	5.5194394E-27
0.022999935	3.3175607E-27
0.023099935	1.989663E-27
0.023199935	1.19063E-27
0.023299934	7.1090393E-28
0.023399934	4.235275E-28
0.023499934	2.5176141E-28
0.023599934	1.4932526E-28
0.023699934	8.837189E-29
0.023799933	5.2183325E-29
0.023899933	3.0745816E-29
0.023999933	1.8074767E-29
0.024099933	1.06023075E-29
0.024199933	6.205329E-30
0.024299933	3.623814E-30
0.024399932	2.1115614E-30
0.024499932	1.2276603E-30
0.024599932	7.121795E-31
0.024699932	4.122279E-31
0.024799932	2.3807952E-31
0.024899932	1.3719661E-31
0.024999931	7.888628E-32
0.9870459	7.889605E-31
0.9871459	1.3718109E-30
0.9872459	2.3807462E-30
0.98734593	4.1225738E-30
0.98744595	7.120637E-30
0.98754597	1.2275734E-29
0.987646	2.111604E-29
0.987746	3.6242147E-29
0.987846	6.204585E-29
0.98794603	1.0601992E-28
0.98804605	1.8075844E-28
0.98814607	3.075007E-28
0.9882461	5.217871E-28
0.9883461	8.837189E-28
0.9884461	1.4933838E-27
0.98854613	2.517272E-27
0.98864615	4.2350706E-27
0.98874617	7.109312E-27
0.9888462	1.19077845E-26
0.9889462	1.989473E-26
0.9890462	3.317529E-26
0.98914623	5.5198576E-26
0.98924625	9.163836E-26
0.98934627	1.5175142E-25
0.9894463	2.5081618E-25
0.9895463	4.136326E-25
0.9896463	6.804273E-25
0.98974633	1.1171571E-24
0.98984635	1.8301352E-24
0.98994637	2.9914962E-24
0.9900464	4.877574E-24
0.9901464	7.937477E-24
0.9902464	1.28883535E-23
0.99034643	2.0874896E-23
0.99044645	3.3745248E-23
0.99054646	5.442988E-23
0.9906465	8.759888E-23
0.9907465	1.4062862E-22
0.9908465	2.253244E-22
0.99094653	3.602293E-22
0.99104655	5.7446785E-22
0.99114656	9.143447E-22
0.9912466	1.4520798E-21
0.9913466	2.3009517E-21
0.9914466	3.6369936E-21
0.99154663	5.737635E-21
0.99164665	9.031493E-21
0.99174666	1.4184782E-20
0.9918467	2.2223177E-20
0.9919467	3.474902E-20
0.9920467	5.421449E-20
0.99214673	8.437433E-20
0.99224675	1.3105586E-19
0.99234676	2.0311358E-19
0.9924468	3.1409276E-19
0.9925468	4.8450833E-19
0.9926468	7.4592216E-19
0.99274683	1.1458353E-18
0.99284685	1.7558079E-18
0.99294686	2.6852142E-18
0.9930469	4.0974847E-18
0.9931469	6.238671E-18
0.9932469	9.47535E-18
0.9933469	1.436294E-17
0.99344695	2.17234E-17
0.99354696	3.2783E-17
0.993647	4.9351498E-17
0.993747	7.414716E-17
0.993847	1.11154E-16
0.993947	1.6622188E-16
0.99404705	2.480802E-16
0.99414706	3.6943024E-16
0.9942471	5.4892007E-16
0.9943471	8.136181E-16
0.9944471	1.2035681E-15
0.9945471	1.7764667E-15
0.99464715	2.615652E-15
0.99474716	3.843614E-15
0.9948472	5.6355452E-15
0.9949472	8.244578E-15
0.9950472	1.2032054E-14
0.9951472	1.7524502E-14
0.99524724	2.5467596E-14
0.99534726	3.6920767E-14
0.9954473	5.341784E-14
0.9955473	7.71149E-14
0.9956473	1.1107765E-13
0.9957473	1.596092E-13
0.99584734	2.2888622E-13
0.99594736	3.2750484E-13
0.9960474	4.67576E-13
0.9961474	6.659349E-13
